Activity Period,Operating Airline,GEO Summary,GEO Region,Price Category Code,Terminal,Passenger Count
2017-07,WestJet Airlines,International,Canada,Other,International,12405
2017-07,WestJet Airlines,International,Canada,Other,International,11686
2017-07,XL Airways France,International,Europe,Other,International,4672
2017-07,XL Airways France,International,Europe,Other,International,3223
2017-08,Aer Lingus,International,Europe,Other,International,7855
2017-08,Aer Lingus,International,Europe,Other,International,7900
2017-08,Aeromexico,International,Mexico,Other,International,18917
2017-08,Aeromexico,International,Mexico,Other,International,15572
2017-08,Air Berlin,International,Europe,Other,International,10753
2017-08,Air Berlin,International,Europe,Other,International,9328
2017-08,Air Canada,International,Canada,Other,International,61646
2017-08,Air Canada,International,Canada,Other,International,61749
2017-08,Air China,International,Asia,Other,International,10032
2017-08,Air China,International,Asia,Other,International,10081
2017-08,Air France,International,Europe,Other,International,23227
2017-08,Air France,International,Europe,Other,International,23915
2017-08,Air India Limited,International,Asia,Other,International,5837
2017-08,Air India Limited,International,Asia,Other,International,4934
2017-08,Air New Zealand,International,Australia / Oceania,Other,International,9267
2017-08,Air New Zealand,International,Australia / Oceania,Other,International,8344
2017-08,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,2728
2017-08,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,2027
2017-08,Alaska Airlines,Domestic,US,Other,International,13729
2017-08,Alaska Airlines,Domestic,US,Other,International,3524
2017-08,Alaska Airlines,Domestic,US,Other,Terminal 2,52781
2017-08,Alaska Airlines,Domestic,US,Other,Terminal 2,59361
2017-08,Alaska Airlines,International,Mexico,Other,International,12189
2017-08,Alaska Airlines,International,Mexico,Other,International,10522
2017-08,All Nippon Airways,International,Asia,Other,International,7515
2017-08,All Nippon Airways,International,Asia,Other,International,7376
2017-08,American Airlines,Domestic,US,Other,Terminal 1,61863
2017-08,American Airlines,Domestic,US,Other,Terminal 1,70206
2017-08,American Airlines,Domestic,US,Other,Terminal 2,110508
2017-08,American Airlines,Domestic,US,Other,Terminal 2,105345
2017-08,Asiana Airlines,International,Asia,Other,International,9097
2017-08,Asiana Airlines,International,Asia,Other,International,7150
2017-08,British Airways,International,Europe,Other,International,20899
2017-08,British Airways,International,Europe,Other,International,21532
2017-08,"COPA Airlines, Inc.",International,Central America,Other,International,9366
2017-08,"COPA Airlines, Inc.",International,Central America,Other,International,8031
2017-08,Cathay Pacific,International,Asia,Other,International,22073
2017-08,Cathay Pacific,International,Asia,Other,International,19057
2017-08,China Airlines,International,Asia,Other,International,13580
2017-08,China Airlines,International,Asia,Other,International,12462
2017-08,China Eastern,International,Asia,Other,International,10532
2017-08,China Eastern,International,Asia,Other,International,9300
2017-08,China Southern,International,Asia,Other,International,11180
2017-08,China Southern,International,Asia,Other,International,9975
2017-08,Compass Airlines,Domestic,US,Other,Terminal 1,4228
2017-08,Compass Airlines,Domestic,US,Other,Terminal 1,3941
2017-08,Compass Airlines,Domestic,US,Other,Terminal 2,23952
2017-08,Compass Airlines,Domestic,US,Other,Terminal 2,23015
2017-08,Delta Air Lines,Domestic,US,Other,Terminal 1,199908
2017-08,Delta Air Lines,Domestic,US,Other,Terminal 1,197095
2017-08,EVA Airways,International,Asia,Other,International,19134
2017-08,EVA Airways,International,Asia,Other,International,17555
2017-08,Emirates,International,Middle East,Other,International,14684
2017-08,Emirates,International,Middle East,Other,International,12450
2017-08,Etihad Airways,International,Middle East,Other,International,3124
2017-08,Etihad Airways,International,Middle East,Other,International,3221
2017-08,Finnair,International,Europe,Other,International,3558
2017-08,Finnair,International,Europe,Other,International,2944
2017-08,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,28494
2017-08,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,28791
2017-08,Hawaiian Airlines,Domestic,US,Other,International,16564
2017-08,Hawaiian Airlines,Domestic,US,Other,International,16157
2017-08,Horizon Air,Domestic,US,Other,Terminal 2,1834
2017-08,Horizon Air,Domestic,US,Other,Terminal 2,1816
2017-08,Japan Airlines,International,Asia,Other,International,7076
2017-08,Japan Airlines,International,Asia,Other,International,6156
2017-08,Jazz Aviation,International,Canada,Other,International,4197
2017-08,Jazz Aviation,International,Canada,Other,International,3982
2017-08,JetBlue Airways,Domestic,US,Low Fare,International,68466
2017-08,JetBlue Airways,Domestic,US,Low Fare,International,66930
2017-08,JetBlue Airways,Domestic,US,Low Fare,International,1730
2017-08,JetBlue Airways,Domestic,US,Low Fare,International,2049
2017-08,KLM Royal Dutch Airlines,International,Europe,Other,International,14863
2017-08,KLM Royal Dutch Airlines,International,Europe,Other,International,14503
2017-08,Korean Air Lines,International,Asia,Other,International,17022
2017-08,Korean Air Lines,International,Asia,Other,International,15154
2017-08,Lufthansa German Airlines,International,Europe,Other,International,23339
2017-08,Lufthansa German Airlines,International,Europe,Other,International,21724
2017-08,Philippine Airlines,International,Asia,Other,International,12751
2017-08,Philippine Airlines,International,Asia,Other,International,8883
2017-08,Qantas Airways,International,Australia / Oceania,Other,International,8616
2017-08,Qantas Airways,International,Australia / Oceania,Other,International,7297
2017-08,SAS Airlines,International,Europe,Other,International,7243
2017-08,SAS Airlines,International,Europe,Other,International,6200
2017-08,Singapore Airlines,International,Asia,Other,International,14834
2017-08,Singapore Airlines,International,Asia,Other,International,13098
2017-08,SkyWest Airlines,Domestic,US,Other,International,3473
2017-08,SkyWest Airlines,Domestic,US,Other,International,3343
2017-08,SkyWest Airlines,Domestic,US,Other,Terminal 1,21806
2017-08,SkyWest Airlines,Domestic,US,Other,Terminal 1,21034
2017-08,SkyWest Airlines,Domestic,US,Other,Terminal 2,6838
2017-08,SkyWest Airlines,Domestic,US,Other,Terminal 2,6869
2017-08,SkyWest Airlines,Domestic,US,Other,Terminal 3,136285
2017-08,SkyWest Airlines,Domestic,US,Other,Terminal 3,136379
2017-08,SkyWest Airlines,International,Canada,Other,International,1403
2017-08,SkyWest Airlines,International,Canada,Other,Terminal 3,2250
2017-08,SkyWest Airlines,International,Canada,Other,Terminal 3,3520
2017-08,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,171524
2017-08,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,169277
2017-08,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,139
2017-08,Sun Country Airlines,Domestic,US,Low Fare,International,10311
2017-08,Sun Country Airlines,Domestic,US,Low Fare,International,10661
2017-08,Swiss International,International,Europe,Other,International,9973
2017-08,Swiss International,International,Europe,Other,International,9965
2017-08,"TACA International Airlines, S.A.",International,Central America,Other,International,6324
2017-08,"TACA International Airlines, S.A.",International,Central America,Other,International,5589
2017-08,Thomas Cook Airlines,International,Europe,Other,International,2525
2017-08,Thomas Cook Airlines,International,Europe,Other,International,2298
2017-08,Turkish Airlines,International,Europe,Other,International,10318
2017-08,Turkish Airlines,International,Europe,Other,International,9456
2017-08,United Airlines,Domestic,US,Other,International,16959
2017-08,United Airlines,Domestic,US,Other,International,21103
2017-08,United Airlines,Domestic,US,Other,International,1734
2017-08,United Airlines,Domestic,US,Other,Terminal 3,329336
2017-08,United Airlines,Domestic,US,Other,Terminal 3,334397
2017-08,United Airlines,Domestic,US,Other,Terminal 3,5
2017-08,United Airlines,Domestic,US,Other,Terminal 3,557002
2017-08,United Airlines,Domestic,US,Other,Terminal 3,543516
2017-08,United Airlines,Domestic,US,Other,Terminal 3,29
2017-08,United Airlines,International,Asia,Other,International,102939
2017-08,United Airlines,International,Asia,Other,International,88649
2017-08,United Airlines,International,Asia,Other,Terminal 3,609
2017-08,United Airlines,International,Australia / Oceania,Other,International,7415
2017-08,United Airlines,International,Australia / Oceania,Other,International,6163
2017-08,United Airlines,International,Canada,Other,International,779
2017-08,United Airlines,International,Canada,Other,International,372
2017-08,United Airlines,International,Canada,Other,Terminal 3,14213
2017-08,United Airlines,International,Canada,Other,Terminal 3,4693
2017-08,United Airlines,International,Canada,Other,Terminal 3,13945
2017-08,United Airlines,International,Canada,Other,Terminal 3,21009
2017-08,United Airlines,International,Central America,Other,International,62
2017-08,United Airlines,International,Europe,Other,International,49561
2017-08,United Airlines,International,Europe,Other,International,47217
2017-08,United Airlines,International,Europe,Other,Terminal 3,523
2017-08,United Airlines,International,Europe,Other,Terminal 3,1124
2017-08,United Airlines,International,Mexico,Other,International,27653
2017-08,United Airlines,International,Mexico,Other,International,3772
2017-08,United Airlines,International,Mexico,Other,Terminal 3,1235
2017-08,United Airlines,International,Mexico,Other,Terminal 3,19429
2017-08,United Airlines,International,Middle East,Other,International,6246
2017-08,United Airlines,International,Middle East,Other,International,5942
2017-08,United Airlines,International,South America,Other,International,81
2017-08,Virgin America,Domestic,US,Low Fare,Terminal 2,236923
2017-08,Virgin America,Domestic,US,Low Fare,Terminal 2,233852
2017-08,Virgin America,International,Mexico,Low Fare,International,4500
2017-08,Virgin America,International,Mexico,Low Fare,Terminal 2,3582
2017-08,Virgin Atlantic,International,Europe,Other,International,15170
2017-08,Virgin Atlantic,International,Europe,Other,International,14990
2017-08,Volaris Airlines,International,Mexico,Low Fare,International,4553
2017-08,Volaris Airlines,International,Mexico,Low Fare,International,3285
2017-08,WOW Air,International,Europe,Other,International,8403
2017-08,WOW Air,International,Europe,Other,International,8982
2017-08,WestJet Airlines,International,Canada,Other,International,12038
2017-08,WestJet Airlines,International,Canada,Other,International,11736
2017-08,XL Airways France,International,Europe,Other,International,3871
2017-08,XL Airways France,International,Europe,Other,International,3837
2017-09,Aer Lingus,International,Europe,Other,International,7568
2017-09,Aer Lingus,International,Europe,Other,International,7805
2017-09,Aeromexico,International,Mexico,Other,International,11552
2017-09,Aeromexico,International,Mexico,Other,International,10805
2017-09,Air Berlin,International,Europe,Other,International,9419
2017-09,Air Berlin,International,Europe,Other,International,9667
2017-09,Air Canada,International,Canada,Other,International,41515
2017-09,Air Canada,International,Canada,Other,International,45306
2017-09,Air China,International,Asia,Other,International,9787
2017-09,Air China,International,Asia,Other,International,9131
2017-09,Air France,International,Europe,Other,International,19768
2017-09,Air France,International,Europe,Other,International,20455
2017-09,Air India Limited,International,Asia,Other,International,5201
2017-09,Air India Limited,International,Asia,Other,International,5621
2017-09,Air New Zealand,International,Australia / Oceania,Other,International,8880
2017-09,Air New Zealand,International,Australia / Oceania,Other,International,8638
2017-09,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,1639
2017-09,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,1695
2017-09,Alaska Airlines,Domestic,US,Other,International,10058
2017-09,Alaska Airlines,Domestic,US,Other,International,3488
2017-09,Alaska Airlines,Domestic,US,Other,Terminal 2,52745
2017-09,Alaska Airlines,Domestic,US,Other,Terminal 2,55803
2017-09,Alaska Airlines,International,Mexico,Other,International,9367
2017-09,Alaska Airlines,International,Mexico,Other,International,9449
2017-09,All Nippon Airways,International,Asia,Other,International,7058
2017-09,All Nippon Airways,International,Asia,Other,International,6993
2017-09,American Airlines,Domestic,US,Other,Terminal 1,50176
2017-09,American Airlines,Domestic,US,Other,Terminal 1,58275
2017-09,American Airlines,Domestic,US,Other,Terminal 2,100501
2017-09,American Airlines,Domestic,US,Other,Terminal 2,96717
2017-09,Asiana Airlines,International,Asia,Other,International,8233
2017-09,Asiana Airlines,International,Asia,Other,International,6340
2017-09,British Airways,International,Europe,Other,International,20438
2017-09,British Airways,International,Europe,Other,International,21269
2017-09,"COPA Airlines, Inc.",International,Central America,Other,International,6628
2017-09,"COPA Airlines, Inc.",International,Central America,Other,International,5950
2017-09,Cathay Pacific,International,Asia,Other,International,17362
2017-09,Cathay Pacific,International,Asia,Other,International,17445
2017-09,China Airlines,International,Asia,Other,International,10029
2017-09,China Airlines,International,Asia,Other,International,9375
2017-09,China Eastern,International,Asia,Other,International,9610
2017-09,China Eastern,International,Asia,Other,International,8890
2017-09,China Southern,International,Asia,Other,International,9492
2017-09,China Southern,International,Asia,Other,International,8793
2017-09,Compass Airlines,Domestic,US,Other,Terminal 1,3821
2017-09,Compass Airlines,Domestic,US,Other,Terminal 1,3258
2017-09,Compass Airlines,Domestic,US,Other,Terminal 2,22680
2017-09,Compass Airlines,Domestic,US,Other,Terminal 2,22007
2017-09,Delta Air Lines,Domestic,US,Other,Terminal 1,151979
2017-09,Delta Air Lines,Domestic,US,Other,Terminal 1,168652
2017-09,EVA Airways,International,Asia,Other,International,15806
2017-09,EVA Airways,International,Asia,Other,International,13816
2017-09,Emirates,International,Middle East,Other,International,10450
2017-09,Emirates,International,Middle East,Other,International,9968
2017-09,Etihad Airways,International,Middle East,Other,International,2494
2017-09,Etihad Airways,International,Middle East,Other,International,2858
2017-09,Finnair,International,Europe,Other,International,3024
2017-09,Finnair,International,Europe,Other,International,2501
2017-09,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,26797
2017-09,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,26462
2017-09,Hawaiian Airlines,Domestic,US,Other,International,15292
2017-09,Hawaiian Airlines,Domestic,US,Other,International,15949
2017-09,Horizon Air,Domestic,US,Other,International,901
2017-09,Horizon Air,Domestic,US,Other,International,1069
2017-09,Horizon Air,Domestic,US,Other,Terminal 2,1783
2017-09,Horizon Air,Domestic,US,Other,Terminal 2,1816
2017-09,Japan Airlines,International,Asia,Other,International,6554
2017-09,Japan Airlines,International,Asia,Other,International,6176
2017-09,Jazz Aviation,International,Canada,Other,International,4074
2017-09,Jazz Aviation,International,Canada,Other,International,3623
2017-09,JetBlue Airways,Domestic,US,Low Fare,International,63404
2017-09,JetBlue Airways,Domestic,US,Low Fare,International,66150
2017-09,KLM Royal Dutch Airlines,International,Europe,Other,International,14491
2017-09,KLM Royal Dutch Airlines,International,Europe,Other,International,14819
2017-09,Korean Air Lines,International,Asia,Other,International,14098
2017-09,Korean Air Lines,International,Asia,Other,International,10785
2017-09,Lufthansa German Airlines,International,Europe,Other,International,23010
2017-09,Lufthansa German Airlines,International,Europe,Other,International,23031
2017-09,Philippine Airlines,International,Asia,Other,International,9405
2017-09,Philippine Airlines,International,Asia,Other,International,8624
2017-09,Qantas Airways,International,Australia / Oceania,Other,International,8541
2017-09,Qantas Airways,International,Australia / Oceania,Other,International,8175
2017-09,SAS Airlines,International,Europe,Other,International,6912
2017-09,SAS Airlines,International,Europe,Other,International,6288
2017-09,Singapore Airlines,International,Asia,Other,International,13272
2017-09,Singapore Airlines,International,Asia,Other,International,12209
2017-09,SkyWest Airlines,Domestic,US,Other,Terminal 1,17217
2017-09,SkyWest Airlines,Domestic,US,Other,Terminal 1,16631
2017-09,SkyWest Airlines,Domestic,US,Other,Terminal 2,9872
2017-09,SkyWest Airlines,Domestic,US,Other,Terminal 2,10112
2017-09,SkyWest Airlines,Domestic,US,Other,Terminal 3,126429
2017-09,SkyWest Airlines,Domestic,US,Other,Terminal 3,124590
2017-09,SkyWest Airlines,International,Canada,Other,International,1329
2017-09,SkyWest Airlines,International,Canada,Other,Terminal 3,3687
2017-09,SkyWest Airlines,International,Canada,Other,Terminal 3,4788
2017-09,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,160425
2017-09,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,159208
2017-09,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,94
2017-09,Sun Country Airlines,Domestic,US,Low Fare,International,6590
2017-09,Sun Country Airlines,Domestic,US,Low Fare,International,6309
2017-09,Swiss International,International,Europe,Other,International,9351
2017-09,Swiss International,International,Europe,Other,International,9588
2017-09,"TACA International Airlines, S.A.",International,Central America,Other,International,5888
2017-09,"TACA International Airlines, S.A.",International,Central America,Other,International,5388
2017-09,Thomas Cook Airlines,International,Europe,Other,International,2256
2017-09,Thomas Cook Airlines,International,Europe,Other,International,2384
2017-09,Turkish Airlines,International,Europe,Other,International,9944
2017-09,Turkish Airlines,International,Europe,Other,International,9518
2017-09,United Airlines,Domestic,US,Other,International,16868
2017-09,United Airlines,Domestic,US,Other,International,20603
2017-09,United Airlines,Domestic,US,Other,International,239
2017-09,United Airlines,Domestic,US,Other,Terminal 3,263089
2017-09,United Airlines,Domestic,US,Other,Terminal 3,273176
2017-09,United Airlines,Domestic,US,Other,Terminal 3,4
2017-09,United Airlines,Domestic,US,Other,Terminal 3,451656
2017-09,United Airlines,Domestic,US,Other,Terminal 3,454710
2017-09,United Airlines,Domestic,US,Other,Terminal 3,150
2017-09,United Airlines,International,Asia,Other,International,85864
2017-09,United Airlines,International,Asia,Other,International,71849
2017-09,United Airlines,International,Asia,Other,International,213
2017-09,United Airlines,International,Asia,Other,Terminal 3,1179
2017-09,United Airlines,International,Australia / Oceania,Other,International,6753
2017-09,United Airlines,International,Australia / Oceania,Other,International,6061
2017-09,United Airlines,International,Australia / Oceania,Other,Terminal 3,248
2017-09,United Airlines,International,Canada,Other,International,244
2017-09,United Airlines,International,Canada,Other,International,388
2017-09,United Airlines,International,Canada,Other,International,54
2017-09,United Airlines,International,Canada,Other,Terminal 3,10556
2017-09,United Airlines,International,Canada,Other,Terminal 3,8157
2017-09,United Airlines,International,Canada,Other,Terminal 3,8944
2017-09,United Airlines,International,Canada,Other,Terminal 3,10424
2017-09,United Airlines,International,Europe,Other,International,39979
2017-09,United Airlines,International,Europe,Other,International,42497
2017-09,United Airlines,International,Europe,Other,Terminal 3,466
2017-09,United Airlines,International,Mexico,Other,International,12949
2017-09,United Airlines,International,Mexico,Other,International,2508
2017-09,United Airlines,International,Mexico,Other,Terminal 3,162
2017-09,United Airlines,International,Mexico,Other,Terminal 3,10317
2017-09,United Airlines,International,Middle East,Other,International,5497
2017-09,United Airlines,International,Middle East,Other,International,5188
2017-09,Virgin America,Domestic,US,Low Fare,Terminal 2,218204
2017-09,Virgin America,Domestic,US,Low Fare,Terminal 2,223301
2017-09,Virgin America,International,Mexico,Low Fare,International,1910
2017-09,Virgin America,International,Mexico,Low Fare,Terminal 2,1846
2017-09,Virgin Atlantic,International,Europe,Other,International,13638
2017-09,Virgin Atlantic,International,Europe,Other,International,14990
2017-09,Volaris Airlines,International,Mexico,Low Fare,International,3030
2017-09,Volaris Airlines,International,Mexico,Low Fare,International,3122
2017-09,WOW Air,International,Europe,Other,International,8589
2017-09,WOW Air,International,Europe,Other,International,8069
2017-09,WestJet Airlines,International,Canada,Other,International,10410
2017-09,WestJet Airlines,International,Canada,Other,International,9980
2017-09,XL Airways France,International,Europe,Other,International,2075
2017-09,XL Airways France,International,Europe,Other,International,2291
2017-10,Aer Lingus,International,Europe,Other,International,8132
2017-10,Aer Lingus,International,Europe,Other,International,6389
2017-10,Aeromexico,International,Mexico,Other,International,10712
2017-10,Aeromexico,International,Mexico,Other,International,11511
2017-10,Air Berlin,International,Europe,Other,International,2059
2017-10,Air Berlin,International,Europe,Other,International,3086
2017-10,Air Canada,International,Canada,Other,International,40004
2017-10,Air Canada,International,Canada,Other,International,38263
2017-10,Air China,International,Asia,Other,International,8816
2017-10,Air China,International,Asia,Other,International,10163
2017-10,Air France,International,Europe,Other,International,16084
2017-10,Air France,International,Europe,Other,International,16026
2017-10,Air India Limited,International,Asia,Other,International,5349
2017-10,Air India Limited,International,Asia,Other,International,5813
2017-10,Air New Zealand,International,Australia / Oceania,Other,International,7661
2017-10,Air New Zealand,International,Australia / Oceania,Other,International,8925
2017-10,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,1559
2017-10,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,1615
2017-10,Alaska Airlines,Domestic,US,Other,International,13308
2017-10,Alaska Airlines,Domestic,US,Other,International,11789
2017-10,Alaska Airlines,Domestic,US,Other,Terminal 2,48100
2017-10,Alaska Airlines,Domestic,US,Other,Terminal 2,45415
2017-10,Alaska Airlines,International,Mexico,Other,International,10464
2017-10,Alaska Airlines,International,Mexico,Other,International,10785
2017-10,All Nippon Airways,International,Asia,Other,International,7142
2017-10,All Nippon Airways,International,Asia,Other,International,6829
2017-10,American Airlines,Domestic,US,Other,Terminal 1,53224
2017-10,American Airlines,Domestic,US,Other,Terminal 1,60122
2017-10,American Airlines,Domestic,US,Other,Terminal 2,113725
2017-10,American Airlines,Domestic,US,Other,Terminal 2,105938
2017-10,Asiana Airlines,International,Asia,Other,International,7425
2017-10,Asiana Airlines,International,Asia,Other,International,8720
2017-10,British Airways,International,Europe,Other,International,21052
2017-10,British Airways,International,Europe,Other,International,20333
2017-10,"COPA Airlines, Inc.",International,Central America,Other,International,6232
2017-10,"COPA Airlines, Inc.",International,Central America,Other,International,6201
2017-10,Cathay Pacific,International,Asia,Other,International,16576
2017-10,Cathay Pacific,International,Asia,Other,International,22628
2017-10,China Airlines,International,Asia,Other,International,10208
2017-10,China Airlines,International,Asia,Other,International,11509
2017-10,China Eastern,International,Asia,Other,International,8026
2017-10,China Eastern,International,Asia,Other,International,10177
2017-10,China Southern,International,Asia,Other,International,8760
2017-10,China Southern,International,Asia,Other,International,10421
2017-10,Compass Airlines,Domestic,US,Other,Terminal 1,5173
2017-10,Compass Airlines,Domestic,US,Other,Terminal 1,4390
2017-10,Compass Airlines,Domestic,US,Other,Terminal 2,22680
2017-10,Compass Airlines,Domestic,US,Other,Terminal 2,22007
2017-10,Delta Air Lines,Domestic,US,Other,Terminal 1,162402
2017-10,Delta Air Lines,Domestic,US,Other,Terminal 1,160720
2017-10,EVA Airways,International,Asia,Other,International,15743
2017-10,EVA Airways,International,Asia,Other,International,18125
2017-10,Emirates,International,Middle East,Other,International,10316
2017-10,Emirates,International,Middle East,Other,International,11534
2017-10,Etihad Airways,International,Middle East,Other,International,2539
2017-10,Etihad Airways,International,Middle East,Other,International,2539
2017-10,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,19211
2017-10,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,18596
2017-10,Hawaiian Airlines,Domestic,US,Other,International,15707
2017-10,Hawaiian Airlines,Domestic,US,Other,International,16575
2017-10,Horizon Air,Domestic,US,Other,International,2659
2017-10,Horizon Air,Domestic,US,Other,International,2898
2017-10,Japan Airlines,International,Asia,Other,International,6526
2017-10,Japan Airlines,International,Asia,Other,International,6399
2017-10,Jazz Aviation,International,Canada,Other,International,3768
2017-10,Jazz Aviation,International,Canada,Other,International,3364
2017-10,JetBlue Airways,Domestic,US,Low Fare,International,71587
2017-10,JetBlue Airways,Domestic,US,Low Fare,International,70427
2017-10,JetBlue Airways,Domestic,US,Low Fare,International,150
2017-10,JetBlue Airways,Domestic,US,Low Fare,International,84
2017-10,KLM Royal Dutch Airlines,International,Europe,Other,International,14973
2017-10,KLM Royal Dutch Airlines,International,Europe,Other,International,13941
2017-10,Korean Air Lines,International,Asia,Other,International,11309
2017-10,Korean Air Lines,International,Asia,Other,International,14556
2017-10,Lufthansa German Airlines,International,Europe,Other,International,23694
2017-10,Lufthansa German Airlines,International,Europe,Other,International,22133
2017-10,Philippine Airlines,International,Asia,Other,International,9438
2017-10,Philippine Airlines,International,Asia,Other,International,10582
2017-10,Qantas Airways,International,Australia / Oceania,Other,International,6993
2017-10,Qantas Airways,International,Australia / Oceania,Other,International,8635
2017-10,SAS Airlines,International,Europe,Other,International,7057
2017-10,SAS Airlines,International,Europe,Other,International,6293
2017-10,Singapore Airlines,International,Asia,Other,International,11474
2017-10,Singapore Airlines,International,Asia,Other,International,14118
2017-10,SkyWest Airlines,Domestic,US,Other,International,3703
2017-10,SkyWest Airlines,Domestic,US,Other,International,3469
2017-10,SkyWest Airlines,Domestic,US,Other,Terminal 1,16416
2017-10,SkyWest Airlines,Domestic,US,Other,Terminal 1,16301
2017-10,SkyWest Airlines,Domestic,US,Other,Terminal 2,6576
2017-10,SkyWest Airlines,Domestic,US,Other,Terminal 2,6505
2017-10,SkyWest Airlines,Domestic,US,Other,Terminal 2,55
2017-10,SkyWest Airlines,Domestic,US,Other,Terminal 3,128547
2017-10,SkyWest Airlines,Domestic,US,Other,Terminal 3,131032
2017-10,SkyWest Airlines,International,Canada,Other,International,1378
2017-10,SkyWest Airlines,International,Canada,Other,Terminal 3,3935
2017-10,SkyWest Airlines,International,Canada,Other,Terminal 3,4872
2017-10,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,160464
2017-10,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,159424
2017-10,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,122
2017-10,Sun Country Airlines,Domestic,US,Low Fare,International,7289
2017-10,Sun Country Airlines,Domestic,US,Low Fare,International,7149
2017-10,Swiss International,International,Europe,Other,International,9872
2017-10,Swiss International,International,Europe,Other,International,8242
2017-10,Swissport USA,International,Europe,Other,International,73
2017-10,Swissport USA,International,Europe,Other,International,73
2017-10,"TACA International Airlines, S.A.",International,Central America,Other,International,5056
2017-10,"TACA International Airlines, S.A.",International,Central America,Other,International,5559
2017-10,Thomas Cook Airlines,International,Europe,Other,International,1985
2017-10,Thomas Cook Airlines,International,Europe,Other,International,2113
2017-10,Turkish Airlines,International,Europe,Other,International,9774
2017-10,Turkish Airlines,International,Europe,Other,International,8931
2017-10,United Airlines,Domestic,US,Other,International,22188
2017-10,United Airlines,Domestic,US,Other,International,22326
2017-10,United Airlines,Domestic,US,Other,International,239
2017-10,United Airlines,Domestic,US,Other,Terminal 3,302672
2017-10,United Airlines,Domestic,US,Other,Terminal 3,306651
2017-10,United Airlines,Domestic,US,Other,Terminal 3,1
2017-10,United Airlines,Domestic,US,Other,Terminal 3,473183
2017-10,United Airlines,Domestic,US,Other,Terminal 3,465405
2017-10,United Airlines,Domestic,US,Other,Terminal 3,94
2017-10,United Airlines,International,Asia,Other,International,73858
2017-10,United Airlines,International,Asia,Other,International,83262
2017-10,United Airlines,International,Asia,Other,Terminal 3,224
2017-10,United Airlines,International,Asia,Other,Terminal 3,1231
2017-10,United Airlines,International,Australia / Oceania,Other,International,5774
2017-10,United Airlines,International,Australia / Oceania,Other,International,7509
2017-10,United Airlines,International,Canada,Other,International,431
2017-10,United Airlines,International,Canada,Other,International,394
2017-10,United Airlines,International,Canada,Other,Terminal 3,9600
2017-10,United Airlines,International,Canada,Other,Terminal 3,5714
2017-10,United Airlines,International,Canada,Other,Terminal 3,8950
2017-10,United Airlines,International,Canada,Other,Terminal 3,11952
2017-10,United Airlines,International,Europe,Other,International,38231
2017-10,United Airlines,International,Europe,Other,International,30658
2017-10,United Airlines,International,Europe,Other,Terminal 3,369
2017-10,United Airlines,International,Mexico,Other,International,16354
2017-10,United Airlines,International,Mexico,Other,International,4062
2017-10,United Airlines,International,Mexico,Other,Terminal 3,1957
2017-10,United Airlines,International,Mexico,Other,Terminal 3,12041
2017-10,United Airlines,International,Middle East,Other,International,6048
2017-10,United Airlines,International,Middle East,Other,International,6233
2017-10,Virgin America,Domestic,US,Low Fare,Terminal 2,238212
2017-10,Virgin America,Domestic,US,Low Fare,Terminal 2,239229
2017-10,Virgin America,International,Mexico,Low Fare,International,2968
2017-10,Virgin America,International,Mexico,Low Fare,Terminal 2,2650
2017-10,Virgin Atlantic,International,Europe,Other,International,11139
2017-10,Virgin Atlantic,International,Europe,Other,International,10367
2017-10,Volaris Airlines,International,Mexico,Low Fare,International,2834
2017-10,Volaris Airlines,International,Mexico,Low Fare,International,3111
2017-10,WOW Air,International,Europe,Other,International,4378
2017-10,WOW Air,International,Europe,Other,International,5411
2017-10,WestJet Airlines,International,Canada,Other,International,6725
2017-10,WestJet Airlines,International,Canada,Other,International,6533
2017-11,Aer Lingus,International,Europe,Other,International,5931
2017-11,Aer Lingus,International,Europe,Other,International,6378
2017-11,Aeromexico,International,Mexico,Other,International,12568
2017-11,Aeromexico,International,Mexico,Other,International,13876
2017-11,Air Canada,International,Canada,Other,International,28940
2017-11,Air Canada,International,Canada,Other,International,27765
2017-11,Air China,International,Asia,Other,International,9020
2017-11,Air China,International,Asia,Other,International,9550
2017-11,Air France,International,Europe,Other,International,7865
